Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
WakeUp!,2017-08-03,,"0 .. 20,000",Upercon Studio,Upercon Studio,0.00E+00,2.00E+04,0,20.0K
ASTA : NEW PURE Server,2017-09-06,,"0 .. 20,000",,,0.00E+00,2.00E+04,0,20.0K
The Wranglers,2018-04-24,,"0 .. 20,000",Jan Kopfmann,Jan Kopfmann,0.00E+00,2.00E+04,0,20.0K
Magical Fable: The Princess of Light,2018-09-19,1.99,"0 .. 20,000",MagicHouse,Paradise Project,0.00E+00,2.00E+04,0,20.0K
Second Chance,2018-11-22,0.0,"0 .. 20,000","COMAN, Eliana-Asato",C&E,0.00E+00,2.00E+04,0,20.0K
The Last Sovereign,2019-02-15,0.0,"0 .. 20,000",Sierra Lee,Sierra Lee,0.00E+00,2.00E+04,0,20.0K
Hentai Fantasy,2019-04-12,,"0 .. 20,000",kraken666,kraken666,0.00E+00,2.00E+04,0,20.0K
Horny Girl,2019-03-28,,"0 .. 20,000",kraken666,kraken666,0.00E+00,2.00E+04,0,20.0K
Juicy Hentai,2019-04-25,,"0 .. 20,000",kraken666,kraken666,0.00E+00,2.00E+04,0,20.0K
Tactical Breach Wizards,2023-05-01,,"0 .. 20,000",Suspicious Developments,Suspicious Developments,0.00E+00,2.00E+04,0,20.0K
Blonde,2019-06-19,,"0 .. 20,000",kraken666,kraken666,0.00E+00,2.00E+04,0,20.0K
Notemon,2020-12-31,,"0 .. 20,000",Croaking Kero,Croaking Kero,0.00E+00,2.00E+04,0,20.0K
YOU CAN'T FUCK ON AN EMPTY STOMACH,2019-05-15,12.99,"0 .. 20,000",妄想惑星,妄想惑星,0.00E+00,2.00E+04,0,20.0K
Pact with a witch,2019-06-25,0.0,"0 .. 20,000",jonnymelabo,jonnymelabo,0.00E+00,2.00E+04,0,20.0K
BDSM Waifu,2019-07-18,,"0 .. 20,000",kraken666,kraken666,0.00E+00,2.00E+04,0,20.0K
"Drumpf 2: Lost, But Not Forgotten!",2019-07-15,6.99,"0 .. 20,000",DP3 Softworks,DP3 Softworks,0.00E+00,2.00E+04,0,20.0K
TRPG in VR Space,2019-08-20,,"0 .. 20,000",Last Resort LLC.,Last Resort LLC.,0.00E+00,2.00E+04,0,20.0K
Raiding Area 51 - Break out Waifu,2019-08-20,,"0 .. 20,000",Soft Alien Kitty,Soft Alien Kitty,0.00E+00,2.00E+04,0,20.0K
Mage Math,2019-09-07,,"0 .. 20,000",Mage Math,Mage Math,0.00E+00,2.00E+04,0,20.0K
Hard Love - Darkest Desire,2019-10-31,0.0,"0 .. 20,000",MinitorMazerV,MMV-DeepBride,0.00E+00,2.00E+04,0,20.0K
Fap Queen 2,2019-12-02,0.0,"0 .. 20,000",Yaluar01,Yaluar01,0.00E+00,2.00E+04,0,20.0K
Sacred Sword Princesses,2019-11-06,0.0,"0 .. 20,000",Hope Studio,Nutaku Publishing,0.00E+00,2.00E+04,0,20.0K
work girl打工妹日记,2019-11-22,,"0 .. 20,000",hyhjgame,hyhjgame,0.00E+00,2.00E+04,0,20.0K
Beneath steel clouds,2020-01-10,0.0,"0 .. 20,000",Lesson of Passion,Lesson of Passion,0.00E+00,2.00E+04,0,20.0K
Puzzle Girls: Alexa,2020-03-05,0.0,"0 .. 20,000",Switch Fire Games,Dharker Studios Ltd,0.00E+00,2.00E+04,0,20.0K
Harem Girl: Nikki,2020-03-30,0.0,"0 .. 20,000",Switch Fire Games,Dharker Studios Ltd,0.00E+00,2.00E+04,0,20.0K
A Buttload of Free Games,2020-04-10,0.0,"0 .. 20,000","Del Nordlund, Patrick Flattery, Sebastian Scaini",Sebastian Scaini,0.00E+00,2.00E+04,0,20.0K
TCVR,2020-06-19,6.99,"0 .. 20,000","TechieChickVR, LLC","TechieChickVR, LLC",0.00E+00,2.00E+04,0,20.0K
Evenicle 2 - Clinical Trial Edition,2020-08-17,0.0,"0 .. 20,000",Alicesoft,Alicesoft,0.00E+00,2.00E+04,0,20.0K
异形杀手：初现 Alien Killer: Appearance,2021-01-01,,"0 .. 20,000",海马兄弟工作室 Hippocampus Brothers Studio,海马兄弟工作室 Hippocampus Brothers Studio,0.00E+00,2.00E+04,0,20.0K
Bikini Island Challenge,2021-01-05,0.0,"0 .. 20,000",Instantiated Entertainment,Instantiated Entertainment,0.00E+00,2.00E+04,0,20.0K
Heavy Metal Babes,2020-12-21,0.0,"0 .. 20,000",SexyArts Games,Nutaku Publishing,0.00E+00,2.00E+04,0,20.0K
BustyBiz,2020-11-20,0.0,"0 .. 20,000",3X Entertainment Limited,Nutaku Publishing,0.00E+00,2.00E+04,0,20.0K
Lands Of Peace: Legends - Chapter 1,2021-01-25,0.0,"0 .. 20,000",Steve Madison,Steve Madison,0.00E+00,2.00E+04,0,20.0K
FARIA: Spiritbird,2018-03-12,,"0 .. 20,000",Lightspyre Tales,Lightspyre Tales,0.00E+00,2.00E+04,0,20.0K
Singaria - Prologue,2019-09-02,,"0 .. 20,000",Tactic Forge,Tactic Forge,0.00E+00,2.00E+04,0,20.0K
神王之王者之心,2020-07-24,,"0 .. 20,000","浙江宣逸网络科技有限公司, 浙江宣逸网络科技有限公司",浙江宣逸网络科技有限公司,0.00E+00,2.00E+04,0,20.0K
Blessed Ones: The Magic Wolves,2015-12-04,,"0 .. 20,000",Wolf Ray Studios,Wolf Ray Studios,0.00E+00,2.00E+04,0,20.0K
Z ViRus: V.I.R.M Uprising,2017-08-01,,"0 .. 20,000",Hokkaido Studios,Hokkaido Studios,0.00E+00,2.00E+04,0,20.0K
Restoration X,2020-12-12,,"0 .. 20,000",Team Syukino,Team Syukino,0.00E+00,2.00E+04,0,20.0K
Doctor Lee,2020-08-05,,"0 .. 20,000",HoshiUmi_Studio,Saiger Wan,0.00E+00,2.00E+04,0,20.0K
PSI Magic,2018-01-20,0.0,"0 .. 20,000",Synrec,Synrec,0.00E+00,2.00E+04,0,20.0K
Pantheon,2018-10-04,,"0 .. 20,000",Interdimensional Designs,Interdimensional Designs,0.00E+00,2.00E+04,0,20.0K
PrincessGuardiansParodyH,2019-05-21,0.0,"0 .. 20,000",TetraProject,TetraProject,0.00E+00,2.00E+04,0,20.0K
Condors Vs Ocelots,2021-03-19,0.0,"0 .. 20,000",Titanomachy Studios,Titanomachy Studios,0.00E+00,2.00E+04,0,20.0K
Forgotten World,2018-07-18,0.0,"0 .. 20,000","Valerio Palma, Cristian Maraglino",Insitor Studio,0.00E+00,2.00E+04,0,20.0K
DISONANTE,2019-05-15,,"0 .. 20,000",XIARA STUDIOS,XIARA STUDIOS,0.00E+00,2.00E+04,0,20.0K
Warhead Destined,2019-09-03,,"0 .. 20,000",Mibli,Mibli,0.00E+00,2.00E+04,0,20.0K
"MVorpheus ""Content Organizer""",2020-10-22,,"0 .. 20,000",MVGames,MVStudios,0.00E+00,2.00E+04,0,20.0K
Abandoned Life,2021-01-05,,"0 .. 20,000","Parmjit Singh, Parul",Independent Developer,0.00E+00,2.00E+04,0,20.0K
Songs of Araiah: Re-Mastered Edition,2017-10-13,,"0 .. 20,000",vNovel Interactive / Team BG,Sometimes You,0.00E+00,2.00E+04,0,20.0K
Tower Defense > Red Rose Rising,2018-06-05,,"0 .. 20,000",Niu Studio,Niu Studio,0.00E+00,2.00E+04,0,20.0K
Yama,2017-08-28,,"0 .. 20,000",Ivan Huang,Ivan Huang,0.00E+00,2.00E+04,0,20.0K
Bloom: Labyrinth,2019-01-22,,"0 .. 20,000",Studio Fawn,Studio Fawn,0.00E+00,2.00E+04,0,20.0K
Samhain World,2017-04-27,,"0 .. 20,000",WRGenesis,WRGenesis,0.00E+00,2.00E+04,0,20.0K
My Beastly Lovers,2018-02-10,,"0 .. 20,000",Holy Potato Studios,Holy Potato Studios,0.00E+00,2.00E+04,0,20.0K
Epic Game Theory,2018-10-03,0.0,"0 .. 20,000",Onix Fox,Onix Fox,0.00E+00,2.00E+04,0,20.0K
地铁：恐怖末班车,2019-04-25,,"0 .. 20,000",QZQ Studio,"H.P.Y.S,LLC",0.00E+00,2.00E+04,0,20.0K
飞仙决,2020-05-21,,"0 .. 20,000",飞仙决,飞仙决,0.00E+00,2.00E+04,0,20.0K
After Off War,2021-05-21,,"0 .. 20,000",DAY DAY UP GAME,DAY DAY UP GAME,0.00E+00,2.00E+04,0,20.0K
FFXV WINDOWS EDITION 4K Resolution Pack,2018-03-06,0.0,"0 .. 20,000",Square Enix,Square Enix,0.00E+00,2.00E+04,0,20.0K
Tiny World,2019-05-21,0.0,"0 .. 20,000",Jon Wheeler,The Underatted Pixel,0.00E+00,2.00E+04,0,20.0K
Heaven's Voice Feast of Famine,2019-05-21,0.0,"0 .. 20,000",Raiko Star,T3RR0R BUNNY,0.00E+00,2.00E+04,0,20.0K
Champions,2019-07-24,,"0 .. 20,000","Bryan Santiago-Rivera, Rafhael Jeremiah Robles-Rivera",BlueFlame Studios,0.00E+00,2.00E+04,0,20.0K
FARIA: Starfall,2017-09-16,,"0 .. 20,000",Lightspyre Tales,Lightspyre Tales,0.00E+00,2.00E+04,0,20.0K
Percy's Last Stand,2019-07-24,,"0 .. 20,000",PDS Games,PDS Games,0.00E+00,2.00E+04,0,20.0K
Life Redemption,2019-09-27,,"0 .. 20,000",MZZC,MZZC,0.00E+00,2.00E+04,0,20.0K
Origin,2020-12-15,,"0 .. 20,000",Carcosa,Carcosa,0.00E+00,2.00E+04,0,20.0K
Streets of Neotokio,2019-12-31,0.0,"0 .. 20,000","Samurai Monkeys, ESAT",ESAT,0.00E+00,2.00E+04,0,20.0K
Lord Democrat Strikes Out!,2019-03-29,0.0,"0 .. 20,000",Kevin Lund,K. Lund,0.00E+00,2.00E+04,0,20.0K
Tower of Arcana,2020-01-10,,"0 .. 20,000",PentaBit,PentaBit,0.00E+00,2.00E+04,0,20.0K
All For One,2019-01-01,,"0 .. 20,000",ALU Interactive,ALU Interactive,0.00E+00,2.00E+04,0,20.0K
Sick Love - An RPG Maker Novel,2019-01-17,,"0 .. 20,000",Male Doll,Male Doll,0.00E+00,2.00E+04,0,20.0K
Ascend,2018-09-15,0.0,"0 .. 20,000",Itai Parnes,Revamp Games,0.00E+00,2.00E+04,0,20.0K
江湖侠客令,2020-07-02,,"0 .. 20,000",江湖侠客令,江湖侠客令,0.00E+00,2.00E+04,0,20.0K
Strive,2018-06-14,0.0,"0 .. 20,000",Vincae Entertainment,Vincae Entertainment,0.00E+00,2.00E+04,0,20.0K
Hocus Potions,2019-05-12,0.0,"0 .. 20,000","Mikaila Young, Sam Mittelhaeuser, Khadeidre Dean, Katrina Bradsher",BoxCastle Games,0.00E+00,2.00E+04,0,20.0K
香山31号,2019-07-29,,"0 .. 20,000",QZQ Studio,"H.P.Y.S,LLC",0.00E+00,2.00E+04,0,20.0K
Colonies End,2020-08-03,9.99,"0 .. 20,000",Raw Orange Studios Limited,Raw Orange Studios Limited,0.00E+00,2.00E+04,0,20.0K
Zero spring episode 2,2018-11-29,0.0,"0 .. 20,000",Sonic-Alpha,NS,0.00E+00,2.00E+04,0,20.0K
Excursion,2018-08-17,0.0,"0 .. 20,000","Glyphs in Lines, LLC","Glyphs in Lines, LLC",0.00E+00,2.00E+04,0,20.0K
Blixten Quest,2019-01-11,0.0,"0 .. 20,000",Motivation Game Studio,Motivation Game Studio,0.00E+00,2.00E+04,0,20.0K
Monster RPG 3,2018-04-23,,"0 .. 20,000",Nooskewl,Nooskewl,0.00E+00,2.00E+04,0,20.0K
Firon,2019-03-01,0.0,"0 .. 20,000",F8tality games,F8tality games,0.00E+00,2.00E+04,0,20.0K
都市恐怖故事,2019-03-29,,"0 .. 20,000","H.P.Y.S,LLC","H.P.Y.S,LLC",0.00E+00,2.00E+04,0,20.0K
Mirastell,2021-08-22,0.0,"0 .. 20,000",Julius Condemi,"Trexus183, LLC",0.00E+00,2.00E+04,0,20.0K
Alpha/Omega: The Christian RPG,2018-05-10,,"0 .. 20,000",BUD Games,BUD Games,0.00E+00,2.00E+04,0,20.0K
Kunoichi Ninja,2019-09-12,0.0,"0 .. 20,000",Gee-kun-soft,ganbarukun_soft,0.00E+00,2.00E+04,0,20.0K
Flaming Friday Night,2020-03-13,,"0 .. 20,000",HiderumStudios,HiderumStudios,0.00E+00,2.00E+04,0,20.0K
The Informant Chronicles- Chronicle 1: Riverside Danger Part 1,2020-08-17,0.0,"0 .. 20,000",Amanda Bedard,BeeLo Games,0.00E+00,2.00E+04,0,20.0K
Warhead,2019-06-11,,"0 .. 20,000",Mibli,Mibli,0.00E+00,2.00E+04,0,20.0K
Magilore,2017-11-03,0.0,"0 .. 20,000",Cole Kitroser,Cole Fusion Studios,0.00E+00,2.00E+04,0,20.0K
Hunter's Trial: The fight never ends,2018-12-12,0.0,"0 .. 20,000","ESAT, Crazy Unicorn",ESAT,0.00E+00,2.00E+04,0,20.0K
猎魔战纪,2020-03-21,,"0 .. 20,000","猎魔战纪, 魔域永恒",魔域永恒,0.00E+00,2.00E+04,0,20.0K
幻刃录,2020-10-16,0.0,"0 .. 20,000",天局,天局,0.00E+00,2.00E+04,0,20.0K
Chronicles of a Dark Lord: Tides of Fate Remastered,2017-03-31,,"0 .. 20,000",Kisareth Studios,Kisareth Studios,0.00E+00,2.00E+04,0,20.0K
Downtown,2018-04-23,,"0 .. 20,000",TephraSPB,TephraSPB,0.00E+00,2.00E+04,0,20.0K
Primordium - Day Zero,2019-12-20,0.0,"0 .. 20,000",Behron Georgantas,Fractum Innovations,0.00E+00,2.00E+04,0,20.0K
Dr. Schplot's Nanobots,2018-11-28,,"0 .. 20,000",Middle City Games,Dark Inertia Studios,0.00E+00,2.00E+04,0,20.0K
Necronomistore Classic,2019-04-24,0.0,"0 .. 20,000",Oddfellows Software,Oddfellows Software,0.00E+00,2.00E+04,0,20.0K
Dragonward,2018-04-07,,"0 .. 20,000",PunyMagus,PunyMagus,0.00E+00,2.00E+04,0,20.0K
Spork: The Manic Utensil Storm,2019-02-14,0.0,"0 .. 20,000",DocksonWedge,DocksonWedge,0.00E+00,2.00E+04,0,20.0K
Disaster Dragon x Girls from Different Worlds,2019-11-05,,"0 .. 20,000",Alibi,Alibi,0.00E+00,2.00E+04,0,20.0K
Jack Hayes: The Lazarus Sign,2020-09-08,0.0,"0 .. 20,000",Stefan Ortelbach,Iphigenia Games,0.00E+00,2.00E+04,0,20.0K
The Last Farm,2020-09-02,,"0 .. 20,000",Works In Theory,Works In Theory,0.00E+00,2.00E+04,0,20.0K
Grid Fight - Mask of the Goddess - First Boot,2020-12-07,,"0 .. 20,000",Playtra Games,Playtra Games,0.00E+00,2.00E+04,0,20.0K
Sunshine Manor Prologue,2020-10-07,,"0 .. 20,000",Fossil Games,Houndpicked Games,0.00E+00,2.00E+04,0,20.0K
Shadows of Larth,2020-02-20,,"0 .. 20,000",Zine FALOUTI,Zine FALOUTI,0.00E+00,2.00E+04,0,20.0K
Divilixa,2020-10-28,0.0,"0 .. 20,000",Ice-Cold Shivering Studios,Ice-Cold Shivering Studios,0.00E+00,2.00E+04,0,20.0K
flaming/million,2021-02-15,0.0,"0 .. 20,000",nilson carroll,nilson carroll,0.00E+00,2.00E+04,0,20.0K
Bhavacakra Grace,2019-02-27,0.0,"0 .. 20,000",Two Clusters,Two Clusters,0.00E+00,2.00E+04,0,20.0K
El Culto,2019-11-01,0.0,"0 .. 20,000",Homeworks Studios,Homeworks Studios,0.00E+00,2.00E+04,0,20.0K
Escape From Earth,2019-05-10,,"0 .. 20,000","BrightAngel-Media, SadKennith",BrightAngel-Media,0.00E+00,2.00E+04,0,20.0K
IOX,2019-12-23,0.0,"0 .. 20,000",Ioxian Games Oy,Ioxian Games Oy,0.00E+00,2.00E+04,0,20.0K
东方修仙传,2020-10-10,0.0,"0 .. 20,000",修仙传,修仙传,0.00E+00,2.00E+04,0,20.0K
The Fishery,2020-10-14,,"0 .. 20,000",Carey White,Carey White,0.00E+00,2.00E+04,0,20.0K
斗魂大陆,2021-03-01,0.0,"0 .. 20,000",境界游戏股份有限公司,境界游戏股份有限公司,0.00E+00,2.00E+04,0,20.0K
VR0GU3: Unapologetic Hardcore VR Edition,2020-04-30,,"0 .. 20,000",Big Dumb Fun Games,Big Dumb Fun Games,0.00E+00,2.00E+04,0,20.0K
The Tavern of Magic,2018-09-07,0.0,"0 .. 20,000",Gnamics Ltd.,Gnamics Ltd.,0.00E+00,2.00E+04,0,20.0K
SojournVR,2017-10-31,,"0 .. 20,000",Detter Game Design LLC,Detter Game Design LLC,0.00E+00,2.00E+04,0,20.0K
Sunshine & Overcast,2021-10-15,0.0,"0 .. 20,000",SunshineOvercast,SunshineOvercast,0.00E+00,2.00E+04,0,20.0K
AmazeD 3D,2018-11-06,,"0 .. 20,000",Retrover Games,Retrover Games,0.00E+00,2.00E+04,0,20.0K
Shadow: Treachery cannot be tolerated,2018-03-06,,"0 .. 20,000",Riad Arifin,Riad Arifin,0.00E+00,2.00E+04,0,20.0K
GR_D,2018-07-14,,"0 .. 20,000",Deeli network,T-Tooth Workshop,0.00E+00,2.00E+04,0,20.0K
Gifted,2020-01-03,0.0,"0 .. 20,000",Sky Giant Studios,Sky Giant Studios,0.00E+00,2.00E+04,0,20.0K
Tranquil Garden,2020-09-18,0.0,"0 .. 20,000",Glass Robot,Glass Robot,0.00E+00,2.00E+04,0,20.0K
Dungeon & Derision,2020-08-06,0.0,"0 .. 20,000",Alexis Angely,Alexis Angely,0.00E+00,2.00E+04,0,20.0K
